 178-185 F8.3   mag     [8.0]   Spitzer [8.0] band magnitude
 187-194 F8.4   mas     Plx     Parallax from Gaia DR2
 196-203 F8.4   mas   e_Plx     Error of parallax 
 205-212 F8.3  mas/yr   pmRA    Proper motion in right ascension direction from Gaia DR2
 214-221 F8.3  mas/yr e_pmRA    Error of proper motion in right ascension direction
 223-230 F8.3  mas/yr   pmDE    Proper motion in declination direction from Gaia DR2
 232-239 F8.3  mas/yr e_pmDE    Error of proper motion in declination direction
 241-248 F8.2  km/s     RV      Radial velocity from Gaia DR2
 250-257 F8.2  km/s   e_RV      Error of Radial velocity
 259-266 F8.2  km/s     v_z     Velocity in z direction
 268-275 F8.2  km/s   e_v_z     Error of velocity in z direction                         
--------------------------------------------------------------------------------
  230.0887719  -58.1222497  321.5667821   -0.7436548  10.517800    2.221    0.086    0.427    0.056   0    7.641    6.795    6.422    6.156    5.999    6.107 9999.000    6.047    5.961   0.5756   0.0902   -2.933    0.132   -2.536    0.166   -37.25     3.61     0.00     0.00
  185.6672174  -62.1599066  299.5798555    0.5244563  13.776100    3.581    0.084    0.250    0.036   0    7.887    7.159    6.833    6.573    6.572    6.699    6.869    6.697    6.556   0.2280   0.0427   -7.305    0.063    0.165    0.063   -36.99    13.93    -4.12     1.16
  303.4842036   35.3281896   73.1504613    0.4532957  11.561000    3.665    0.084    0.236    0.050   0    8.198    7.401    7.072    6.923    6.929    6.837    6.806 9999.000 9999.000   0.1891   0.0438   -2.386    0.075   -4.028    0.081    -9.18     4.68     2.99     1.36
  315.4533783   50.7860254   90.7017116    2.8771069   9.730000    1.942    0.086    0.317    0.054   0    7.130    6.428    6.106    5.897    5.760    5.937    5.798 9999.000 9999.000   0.5069   0.0362   -2.299    0.070   -1.710    0.061     0.00     0.00    12.36     0.67
  320.2890321   36.6932123   82.7517837   -9.2807474   1.035500    7.024    0.084    0.183    0.033   0   12.707   11.995   11.853   11.694   11.747 9999.000 9999.000 9999.000 9999.000   0.2410   0.0253   -5.748    0.034   -3.624    0.040     0.00     0.00     0.00     0.00
  327.0277028   51.2584557   96.2442587   -1.8576348  11.900000    3.853    0.085    0.365    0.066   0    8.485    7.762    7.453    6.979    7.003 9999.000 9999.000 9999.000 9999.000   0.1047   0.0426   -2.919    0.090   -3.083    0.079     0.00     0.00    -0.98     1.55
  323.4377741   49.4894176   93.3552910   -1.6838846   2.130830    5.162    0.084    0.183    0.030   0   10.891   10.469   10.215   10.045   10.017 9999.000 9999.000 9999.000 9999.000   0.1516   0.0190   -2.781    0.031   -2.862    0.031     0.00     0.00     2.96     0.79
  313.5202783    8.5515350   56.0010360  -22.3958502   2.046710    7.395    0.083    0.001    0.000   0   11.216   10.882   10.818   10.802   10.793 9999.000 9999.000 9999.000 9999.000   0.1407   0.0340   -6.032    0.063   -5.195    0.059  -165.24    13.61     0.00     0.00
   98.6470428   13.0790812  199.3869430    2.2643030   2.308210    3.424    0.083    0.067    0.011   0    9.584    9.210    9.090    8.983    8.973 9999.000 9999.000 9999.000 9999.000   0.2023   0.0452   -0.863    0.083   -0.845    0.080    78.13     4.32    -8.39     1.47
   92.5806625   24.0208440  187.0215396    2.3246652   2.137100    2.524    0.083    0.029    0.005   0    8.911    8.597    8.467    8.414    8.406 9999.000 9999.000 9999.000 9999.000   0.2529   0.0332    0.544    0.071   -1.398    0.061    29.17     6.24     0.00     0.00
   51.8994786  -73.4102194  289.4794397  -39.3732303   9.000000  125.186    0.142    0.001    0.000   0   15.133   14.983   14.903   14.790   15.044 9999.000 9999.000 9999.000 9999.000   0.0439   0.0309    3.010    0.053   -3.377    0.054     0.00     0.00     0.00     0.00
  101.4721637   10.0614569  203.3394195    3.3506396   2.680900    2.702    0.083    0.075    0.013   0    8.900    8.506    8.365    8.261    8.251 9999.000 9999.000 9999.000 9999.000   0.0575   0.0414   -0.515    0.070   -0.543    0.063    39.57     6.13     0.55     0.98
  102.1215822  -10.2382266  221.7363706   -5.2974504   4.514380    7.349    0.083    0.165    0.028   0   10.633   10.103    9.918    9.757    9.703 9999.000 9999.000 9999.000 9999.000   0.1128   0.0336   -0.249    0.054    0.870    0.058    73.09     6.25     6.32     2.01
  242.0549666  -58.9525627  326.0114084   -5.2042452   1.960000    2.699    0.149    0.370    0.081   0   10.391    9.501    9.175    8.679    8.887 9999.000 9999.000 9999.000 9999.000   0.3460   0.0220   -5.056    0.030   -3.670    0.032     0.00     0.00     0.00     0.00
  243.9812311  -51.1207921  332.1833043   -0.2485096   6.812580    2.441    0.084    0.232    0.022   0    7.897    7.300    7.046    6.699    6.731    6.971    6.960    6.820    6.889   0.3356   0.0496   -1.853    0.068   -2.259    0.051   -30.68     2.89     0.00     0.00
  245.2259109  -53.5545966  331.0251658   -2.5202733   2.644100    6.939    0.094    0.040    0.009   0   10.740   10.535   10.500   10.361   10.343   10.227   10.165   10.103   10.112   0.2561   0.0522   -3.345    0.066   -4.675    0.051     0.00     0.00     0.00     0.00
  253.4101609  -26.2839164  355.6165266   10.9765752   1.067160    3.353    0.085    0.440    0.058   0   11.400   10.909   10.813   10.229   10.117 9999.000 9999.000 9999.000 9999.000   0.0219   0.0435   -5.228    0.080   -1.771    0.043     0.00     0.00     0.00     0.00
  256.7313214  -23.5514824  359.6772527   10.2001374  13.314400   14.828    0.083    0.001    0.000   0   10.231    9.794    9.668    9.705    9.619 9999.000 9999.000 9999.000 9999.000   0.1375   0.0690   -1.416    0.141   -7.497    0.099     0.00     0.00     0.00     0.00
  263.4879634  -20.5061265    5.7668961    6.7052641  38.518000   22.304    0.116    0.363    0.044   0   10.520   10.078    9.902    9.135    9.174 9999.000 9999.000 9999.000 9999.000   0.1484   0.0652   -2.683    0.085   -3.323    0.067     0.00     0.00     0.00     0.00
  265.2844428  -23.4742813    4.1274936    3.7187989   3.779700    1.072    0.089    0.206    0.035   0    6.765    6.261    6.055    5.875    5.770 9999.000 9999.000 9999.000 9999.000   0.7970   0.0570    1.679    0.103   -0.224    0.079     6.15     2.90    -0.19     0.62
   88.6198224   12.5321311  195.1967222   -6.5897460   3.149480    8.461    0.083    0.085    0.015   0   11.185   10.775   10.661   10.513   10.506 9999.000 9999.000 9999.000 9999.000   0.1503   0.0525    0.238    0.087   -0.321    0.072    36.68     6.38     4.93     3.48
  321.0009910   18.2787713   69.1303005  -22.2662946   2.401500    0.535    0.484    1.522    0.102   0    7.855    7.477    7.213    6.242    5.109 9999.000 9999.000 9999.000 9999.000   1.6739   0.0448   -2.730    0.070  -12.887    0.079     0.00     0.00     0.00     0.00
   46.0367067   57.2982326  140.1315665   -1.0737168   3.058000    4.077    0.084    0.235    0.041   0   10.123    9.486    9.212    9.056    9.007 9999.000 9999.000 9999.000 9999.000   0.0880   0.0375   -0.081    0.078   -0.414    0.080   -65.37     2.67     0.73     1.57
   48.7742341   56.2125509  141.9752837   -1.2532605   4.256000    2.923    0.085    0.404    0.071   0    9.502    8.572    8.221    7.942    7.877 9999.000 9999.000 9999.000 9999.000   0.3144   0.0593    0.988    0.151   -1.032    0.098   -43.51     3.87     3.16     1.64
   50.0596140   55.1158479  143.1719148   -1.7985684   4.410000    4.136    0.084    0.327    0.057   0    9.938    9.168    8.840    8.621    8.545 9999.000 9999.000 9999.000 9999.000   0.3161   0.0449   -0.242    0.091    0.065    0.075   -28.05     3.18     6.65     1.62
   59.9089972   52.7906885  149.2036961   -0.2035218   3.710000    3.213    0.084    0.477    0.098   0   10.022    9.163    8.791    8.397    8.321    8.294    8.255 9999.000 9999.000   0.2165   0.0458   -0.051    0.094   -0.779    0.078   -17.99     4.46    -2.20     1.35
   67.6395573   48.0785246  156.0121976   -0.2086861   4.560000    4.847    0.084    0.371    0.070   0   10.361    9.537    9.206    8.948    8.867    8.925    8.858 9999.000 9999.000   0.0498   0.0571    0.332    0.096   -0.619    0.054   -22.72     4.97     3.11     1.78
  116.1151301  -24.2885774  240.4082706   -0.0889952   3.273600    5.826    0.083    0.164    0.029   0   10.556   10.052    9.863    9.706    9.670    9.667    9.680 9999.000 9999.000   0.1325   0.0352   -1.041    0.043    2.030    0.052   117.47     3.74    10.17     1.27
  118.4901405  -28.3676274  245.0029975   -0.3237975   5.801400    8.460    0.083    0.053    0.009   0   10.341    9.862    9.633    9.645    9.640    9.663    9.529 9999.000 9999.000   0.0793   0.0274   -1.491    0.037    2.008    0.041   119.11     7.27    -3.19     1.55
  119.4578625  -29.3840597  246.3115238   -0.1263783   2.586000    3.821    0.083    0.103    0.018   0    9.743    9.377    9.232    9.077    9.052    9.169    9.180 9999.000 9999.000   0.1875   0.0317   -2.319    0.042    3.569    0.047    89.47     8.91     4.98     0.80
  121.2449312  -28.8608994  246.6926224    1.4753706   4.174400    5.281    0.083    0.164    0.028   0   10.031    9.492    9.318    9.136    9.103 9999.000 9999.000 9999.000 9999.000   0.1658   0.0257   -1.842    0.036    2.895    0.038    67.59     5.14     8.81     0.93
  118.4377673  -36.9703890  252.3729394   -4.7767230   5.564080    3.069    0.084    0.106    0.018   0    8.287    7.868    7.631    7.496    7.508 9999.000 9999.000 9999.000 9999.000   0.2577   0.0247   -2.775    0.037    3.707    0.041    62.38     4.56    -5.16     0.72
  122.6032735  -38.4737403  255.3934571   -2.7693364   3.578970    3.213    0.084    0.226    0.038   0    9.360    8.745    8.448    8.314    8.257 9999.000    8.373 9999.000 9999.000   0.2764   0.0293   -2.291    0.050    2.799    0.050    42.11     4.18    -0.82     0.82
  122.6078296  -32.5213715  250.4061132    0.4823867   5.464890    4.177    0.083    0.095    0.017   0    8.952    8.528    8.348    8.194    8.202 9999.000 9999.000 9999.000 9999.000   0.2081   0.0260   -3.241    0.042    3.213    0.041    69.35     5.31   -11.18     1.10
  128.6086219  -35.9851741  256.0824660    2.5752422   3.737260    4.444    0.083    0.152    0.025   0    9.724    9.295    9.122    8.898    8.889 9999.000 9999.000 9999.000 9999.000   0.1968   0.0340   -2.807    0.042    2.194    0.068    58.48     4.15     0.00     0.00
  292.7999875   19.0220091   54.3083162    0.1933280   6.323600    4.258    0.083    0.358    0.046   0    9.565    8.837    8.506    8.139    8.108    8.217    8.268    8.155    8.177   0.2105   0.0407   -1.887    0.049   -4.376    0.056     6.80     5.02    -1.84     1.08
  289.9713208   17.2403695   51.4639709    1.7139318   4.841880    1.371    0.151    0.397    0.054   0    7.543    6.867    6.563    5.829    6.007    6.386    6.308 9999.000 9999.000   0.6734   0.0483   -1.096    0.063   -3.447    0.064     2.85     4.06     0.00     0.00
  292.3540521   19.1563930   54.2239012    0.6275202   6.130000    4.361    0.083    0.329    0.054   0    9.564    8.851    8.551    8.250    8.213    8.304    8.245    8.206    8.181   0.1779   0.0587   -1.755    0.071   -4.403    0.079    26.69     3.08     0.00     0.00
  283.3669614  -36.0820591    0.1281040  -15.9571998   8.034000   68.193    0.085    0.001    0.000   0   14.047   13.677   13.761   13.701   13.726 9999.000 9999.000 9999.000 9999.000   0.0919   0.0430   -0.809    0.077   -3.334    0.074     0.00     0.00     0.00     0.00
  285.0692300  -35.7682127    0.9672769  -17.1197403  64.100000   11.952    0.084    0.245    0.045   0    8.497    7.632    7.264    7.045    7.047 9999.000 9999.000 9999.000 9999.000   0.0800   0.0838   -7.205    0.144   -6.543    0.128     0.00     0.00     0.00     0.00
  272.1850298  -32.2197959  359.6386081   -5.9494348   9.527300   23.792    0.099    0.001    0.000   0   11.613   11.216   11.153   11.092   11.233 9999.000 9999.000 9999.000 9999.000   0.0638   0.0270   -2.936    0.054   -5.661    0.045     0.00     0.00     0.00     0.00
  272.1782684  -30.6557968    1.0167279   -5.1978653   7.524400   16.754    0.120    0.323    0.057   0   12.167   11.603   11.290   10.769   10.898 9999.000 9999.000 9999.000 9999.000   0.0012   0.0563   -2.158    0.068   -5.382    0.057     0.00     0.00     0.00     0.00
  276.9871997  -29.5574169    3.9336354   -8.3794825   2.711300   17.804    0.085    0.001    0.000   0   12.760   12.365   12.292   12.296   12.346 9999.000 9999.000 9999.000 9999.000   0.1292   0.0331   -3.053    0.057   -1.795    0.046     0.00     0.00     0.00     0.00
  276.5115286  -23.0038868    9.6203651   -5.0265943  14.400000   23.480    0.087    0.255    0.040   0   11.765   11.271   11.105   10.614   10.656 9999.000 9999.000 9999.000 9999.000   0.1225   0.0318   -6.276    0.073   -6.980    0.062     0.00     0.00     0.00     0.00
  273.8567090  -31.0693769    1.3338277   -6.6632478  15.900000   21.595    0.083    0.001    0.000   0   10.697   10.353   10.261   10.289   10.176 9999.000 9999.000 9999.000 9999.000   0.1117   0.0411   -1.684    0.079   -6.219    0.067     0.00     0.00     0.00     0.00
  274.5375753  -32.9881742  359.8858877   -8.0607121  12.101000   23.410    0.157    0.001    0.000   0   11.352   10.951   10.792   10.631   10.910 9999.000 9999.000 9999.000 9999.000   0.0560   0.0299   -4.357    0.051   -5.390    0.043    13.37     3.57     0.00     0.00
  277.8046342  -35.9116593  358.4284668  -11.7674774   6.103500   26.070    0.084    0.044    0.008   0   12.758   12.186   12.036   11.953   12.049 9999.000 9999.000 9999.000 9999.000   0.1570   0.0371   -2.234    0.062   -5.051    0.060     0.00     0.00     0.00     0.00
  277.8238872  -36.4806835  357.9083410  -12.0224147  11.125600  118.015    0.086    0.053    0.009   0   15.077   14.755   14.609   14.431   14.477 9999.000 9999.000 9999.000 9999.000   0.1100   0.0548   -3.393    0.094   -6.843    0.081     0.00     0.00     0.00     0.00
  279.0226159  -34.7641079  359.9201319  -12.1854892  68.200000   16.672    0.084    0.185    0.032   0    9.011    8.102    7.766    7.674    7.664 9999.000 9999.000 9999.000 9999.000   0.0747   0.1020   -4.195    0.213   -3.656    0.177     0.00     0.00     0.00     0.00
  279.2258893  -35.8634323  358.9664862  -12.7930475   6.584100   96.081    0.087    0.013    0.003   0   15.205   14.965   14.964   14.704   14.763 9999.000 9999.000 9999.000 9999.000   0.2259   0.0987    1.044    0.117   -0.774    0.103     0.00     0.00     0.00     0.00
  279.9430152  -34.5223195    0.4671195  -12.7742307  21.836000  140.514    0.086    0.001    0.000   0   14.250   14.009   13.875   13.830   13.918 9999.000 9999.000 9999.000 9999.000   0.0327   0.0551   -1.230    0.073   -2.145    0.066     0.00     0.00     0.00     0.00
  269.0895056  -27.6321461    2.3299633   -1.3640433  11.609700    4.339    0.126    0.481    0.075   0    8.628    8.200    7.937    7.599    7.276    7.646    7.335    7.302    7.150   0.1639   0.0846    0.256    0.113   -0.463    0.090     0.00     0.00     0.00     0.00
  275.2730537  -18.4554499   13.1142462   -1.8850721   9.761600    2.110    0.095    0.352    0.060   0    7.353    6.702    6.405    5.895    5.963 9999.000 9999.000 9999.000 9999.000   0.6029   0.0809    3.055    0.155    1.886    0.126    16.63     7.60     0.00     0.00
  270.9245072  -22.1830873    7.8856812   -0.0995170  42.626800    2.207    0.291    0.378    0.006   0    5.658    4.880    4.403    4.092    3.475 9999.000 9999.000    4.247    4.208   0.4482   0.0677   -1.077    0.119   -0.667    0.098     9.46     0.11     0.00     0.00
  263.9722942  -44.3735905  345.8275699   -6.4857743   1.176280    8.039    0.084    0.017    0.003   0   12.222   11.887   11.767   11.770   11.774 9999.000 9999.000 9999.000 9999.000  -0.1963   0.2431   -0.426    0.332   -5.186    0.293     0.00     0.00     0.00     0.00
  265.6852400  -39.6948500  350.4999168   -5.1076488  24.147000   23.167    0.084    0.170    0.027   0   10.845   10.281   10.130    9.907    9.796 9999.000 9999.000 9999.000 9999.000   0.0215   0.0426    0.694    0.060   -3.230    0.048     0.00     0.00     0.00     0.00
  265.7364053  -40.2988135  350.0023789   -5.4553016  15.529000   23.567    0.084    0.329    0.041   0   11.763   11.297   11.181   10.603   10.527 9999.000 9999.000 9999.000 9999.000   0.0897   0.0296   -3.135    0.051  -12.290    0.043    -8.95     7.33     0.00     0.00
  266.9194847  -41.5621104  349.3734454   -6.8708379  15.239650   27.527    0.126    0.001    0.000   0   11.033   10.679   10.535   10.899   10.797 9999.000 9999.000 9999.000 9999.000  -0.0127   0.0413   -4.899    0.068   -6.206    0.052     0.00     0.00     0.00     0.00
  277.0604039  -11.2522997   20.2904086   -0.0446867  24.344000    2.227    0.458    0.642   -0.003   0    7.205    6.247    5.836    4.892    4.498 9999.000    6.162    5.447    5.337   0.3380   0.0639   -0.616    0.117   -1.994    0.102     0.00     0.00     0.00     0.00
  273.5659110   -9.3390642   20.3645458    3.8891484   5.121000    1.708    0.085    0.257    0.044   0    7.560    6.968    6.626    6.424    6.387 9999.000 9999.000 9999.000 9999.000   0.6003   0.0546   -0.875    0.142   -2.276    0.110    16.67     4.42     0.00     0.00
  272.8775269  -15.9259749   14.2508266    1.3309679   9.011000    2.454    0.085    0.322    0.058   0    7.797    7.075    6.758    6.303    6.404 9999.000 9999.000 9999.000 9999.000   0.3304   0.0511   -0.525    0.087   -1.363    0.072     1.99     6.72     0.00     0.00
   81.7770503   16.9364235  187.9347155   -9.9867582   2.219300    6.770    0.083    0.087    0.015   0   11.232   10.731   10.631   10.521   10.526 9999.000 9999.000 9999.000 9999.000   0.1148   0.0380    0.475    0.078   -0.553    0.057    32.01     7.61     0.00     0.00
  145.8073795   49.4937539  167.9647443   47.7793078   1.439500    9.974    0.083    0.001    0.000   0   12.314   12.015   11.948   11.955   11.940 9999.000 9999.000 9999.000 9999.000   0.2583   0.0248   -2.986    0.034  -17.429    0.031     0.00     0.00     0.00     0.00
  129.0473260  -39.0617576  258.7552871    1.0100551  12.959400    1.823    0.088    0.298    0.028   0    6.574    5.856    5.530    5.354    5.107    5.419 9999.000    5.261    5.244   0.5351   0.0332   -5.059    0.054    6.672    0.066     0.00     0.00     7.28     0.50
  136.1487355  -46.5536563  267.8433937    0.2787832   6.628310    3.212    0.083    0.299    0.053   0    8.790    8.033    7.681    7.419    7.444    7.489    7.517    7.390    7.393   0.2227   0.0298   -4.447    0.050    4.229    0.047    32.48     6.48     0.06     0.80
  140.7075206  -51.8607292  273.7375294   -1.2260972  11.207800    5.952    0.083    0.199    0.032   0    9.110    8.444    8.115    8.035    7.993    8.070    7.974    7.863    7.954   0.1534   0.0339   -4.049    0.062    2.106    0.067    74.43     2.34   -32.38     2.37
  141.9908944  -52.3162160  274.6206863   -1.0034055   7.642970    4.086    0.083    0.193    0.037   0    8.755    8.183    7.886    7.720    7.723    7.791    7.803    7.661    7.617   0.2248   0.0289   -4.365    0.052    3.359    0.043    34.83     5.06    -4.67     1.02
  295.4629030   22.4035979   58.4752454   -0.3295001  19.900000    3.968    0.084    0.406    0.053   0    8.012    7.153    6.789    6.322    6.319    6.509    6.568    6.413    6.332   0.2619   0.0642   -2.429    0.082   -5.011    0.090    -7.58    12.20     0.26     1.61
    7.6724210  -44.2729263  315.2630879  -72.3551717   1.900700   12.979    0.083    0.001    0.000   0   12.424   12.138   12.167   12.129   12.131 9999.000 9999.000 9999.000 9999.000   0.0068   0.0231   -1.369    0.022   -4.403    0.029     0.00     0.00     0.00     0.00
   25.2049287  -67.4949845  295.7746299  -48.9413176   1.122800   14.672    0.084    0.001    0.000   0   13.468   13.198   13.168   13.139   13.139 9999.000 9999.000 9999.000 9999.000  -0.0233   0.0216    1.818    0.041   -3.777    0.035     0.00     0.00     0.00     0.00
   32.2882671  -76.4372239  297.1045383  -39.7988818  53.200000   16.710    0.083    0.193    0.034   0    9.350    8.481    8.207    8.023    8.030 9999.000 9999.000 9999.000 9999.000   0.1405   0.0209    6.016    0.046   -4.837    0.036   182.06     1.13     0.00     0.00
   34.2907660  -63.4162374  287.8307596  -51.1247424  31.470000    2.736    0.118    0.240    0.040   0    6.216    5.344    5.060    4.944    4.900 9999.000 9999.000 9999.000 9999.000   0.4246   0.0388    6.954    0.096   -1.123    0.070     8.29     0.36     0.00     0.00
   35.2061753  -73.0856502  294.3011434  -42.5121901  21.380000   53.638    0.083    0.044    0.007   0   12.514   12.076   11.967   11.784   11.792 9999.000 9999.000 9999.000 9999.000  -0.0520   0.0146    1.542    0.033   -1.018    0.024     0.00     0.00     0.00     0.00
   48.4131344  -10.4423454  193.3405295  -52.6289949   2.213200    4.752    0.083    0.042    0.006   0   10.185    9.995    9.893    9.755    9.722 9999.000 9999.000 9999.000 9999.000   0.2483   0.0571   24.426    0.076   -6.348    0.095   177.33     8.52     0.00     0.00
   48.4476573  -17.0322818  203.3567984  -55.6468544  11.710000    7.364    0.083    0.066    0.011   0    9.145    8.560    8.449    8.340    8.341 9999.000 9999.000 9999.000 9999.000  -3.2637   0.6995  -19.715    1.445    3.231    1.598     2.82     9.78     0.00     0.00
   51.9085037  -80.8436597  295.9811080  -34.0667859  20.300000    3.863    0.085    0.138    0.023   0    7.319    6.456    6.208    6.214    6.179 9999.000 9999.000 9999.000 9999.000   0.3882   0.0254    9.218    0.047   10.997    0.058   -34.64     0.29     0.00     0.00
   55.1545774  -66.0307881  280.9193255  -43.1647722  22.540000    4.332    0.085    0.176    0.030   0    7.532    6.636    6.386    6.294    6.293 9999.000 9999.000 9999.000 9999.000   0.3532   0.0229    5.265    0.047    6.733    0.045   163.15     0.54     0.00     0.00
   70.2054196  -21.8486663  220.4299097  -37.9817780  25.330000    6.174    0.084    0.108    0.017   0    7.974    7.128    6.871    6.796    6.877 9999.000 9999.000 9999.000 9999.000   0.2434   0.0298    3.278    0.035   -0.169    0.045    98.81     0.39     0.00     0.00
   84.5546196  -21.4124773  225.1622791  -25.2581879  17.930000    5.313    0.096    0.095    0.013   0    8.112    7.203    7.013    6.930    7.043 9999.000 9999.000 9999.000 9999.000   0.1866   0.0425    1.392    0.036   -0.482    0.066   125.57     0.37     0.00     0.00
   87.8436154   25.2805984  183.7921468   -0.7890785   1.719500    2.196    0.083    0.165    0.030   0    9.305    8.849    8.621    8.495    8.473    8.483    8.427 9999.000 9999.000   0.3142   0.0465    0.688    0.083   -1.624    0.069     2.23     3.35     0.00     0.00
   88.0942474  -20.6003563  225.6545471  -21.8856059  25.540000    1.981    0.130    0.255    0.040   0    5.821    4.984    4.661    4.574    4.553 9999.000 9999.000 9999.000 9999.000   0.6778   0.0398    0.094    0.059   -3.359    0.074    20.99     0.31     0.00     0.00
   91.2083301   10.3634721  198.3466825   -5.4383805   3.074600    6.990    0.083    0.051    0.009   0   10.709   10.343   10.197   10.121   10.111 9999.000 9999.000 9999.000 9999.000   0.0232   0.0471    0.311    0.097   -0.276    0.097     0.00     0.00     8.55     3.24
   91.8417792    8.5668067  200.2314291   -5.7544563   1.475830    3.128    0.083    0.070    0.013   0   10.047    9.619    9.490    9.403    9.425 9999.000 9999.000 9999.000 9999.000  -1.2944   0.5695    4.160    0.914    5.151    0.743    41.27     1.33     0.00     0.00
   92.3860687   14.1580972  195.5723752   -2.5983534   2.211100    4.453    0.083    0.193    0.034   0   10.617   10.045    9.851    9.677    9.649 9999.000 9999.000 9999.000 9999.000   0.1727   0.0545    0.351    0.084   -0.192    0.066     0.00     0.00    10.75     1.69
   92.4916768    9.8755458  199.3857110   -4.5649726  33.260000    3.264    0.713    1.599    0.178   0    8.404    7.931    7.607    6.272    4.861 9999.000 9999.000 9999.000 9999.000  -0.1768   0.0761    0.200    0.088    0.322    0.075    73.51     9.08     0.00     0.00
   92.5926210   14.6444961  195.2423091   -2.1886521   4.838000    2.261    0.084    0.073    0.013   0    7.705    7.273    7.178    7.019    7.017 9999.000 9999.000 9999.000 9999.000   0.2715   0.0354    1.040    0.068   -2.554    0.059    49.95     2.91     0.00     0.00
   92.6094848    2.1356334  206.3048841   -8.1210665   2.587900    8.960    0.083    0.067    0.011   0   11.505   11.158   11.028   10.909   10.903 9999.000 9999.000 9999.000 9999.000   0.0341   0.0437    0.233    0.061   -0.057    0.054     0.00     0.00     7.09     2.57
   93.1205775   22.8480139  188.2891505    2.1958965  24.560000    2.343    0.132    0.230    0.040   0    6.226    5.319    5.005    4.932    4.919 9999.000 9999.000 9999.000 9999.000   0.5268   0.0680    2.752    0.111   -2.429    0.091    23.94     1.04     0.00     0.00
   93.7719202   -0.0628607  208.8167864   -8.1096616  36.820000    5.197    0.113    0.202    0.036   0    7.393    6.413    6.058    5.979    6.022 9999.000 9999.000 9999.000 9999.000   0.1669   0.0771    0.119    0.122   -1.198    0.110    53.08     0.46     0.00     0.00
   94.8698774   20.0359872  191.5394738    2.2929610  22.420000    1.812    0.127    0.262    0.040   0    5.799    5.029    4.643    4.570    4.548 9999.000 9999.000 9999.000 9999.000   0.6358   0.0541    1.764    0.096   -5.370    0.083     8.71     0.18     0.00     0.00
   95.2069497    0.0416192  209.3887422   -6.7873137   3.036800    4.345    0.083    0.095    0.017   0    9.827    9.389    9.255    9.127    9.112 9999.000 9999.000 9999.000 9999.000   0.0444   0.0386   -0.701    0.066    1.065    0.067    71.49     3.07    -3.93     1.42
   96.4327790    6.6551577  204.0729558   -2.6423526   3.087500    6.071    0.083    0.147    0.025   0   10.673   10.202   10.017    9.857    9.833 9999.000 9999.000 9999.000 9999.000   0.1048   0.0418    0.263    0.070    0.106    0.064     0.00     0.00    13.47     1.98
   96.8610009    1.1938064  209.1238134   -4.7889283   2.265820    2.251    0.083    0.171    0.029   0    8.963    8.562    8.324    8.158    8.116 9999.000 9999.000 9999.000 9999.000   0.3418   0.0576   -0.637    0.086   -0.547    0.082    35.69     2.46    -4.42     0.97
   97.1671478    7.6485560  203.5312249   -1.5356949   1.951200    4.317    0.083    0.130    0.023   0   10.457   10.094    9.908    9.769    9.738    9.753    9.768 9999.000 9999.000   0.2021   0.0698    0.246    0.091    0.504    0.083    75.42    19.11     0.00     0.00
   97.5472709    7.8529048  203.5247031   -1.1072311   2.497100    3.801    0.083    0.168    0.030   0   10.023    9.490    9.317    9.168    9.133    9.121    9.096 9999.000 9999.000   0.1604   0.0428    0.376    0.097    0.825    0.089     0.00     0.00    19.56     1.76
   97.7207212    9.6731005  201.9906354   -0.1125158   4.802200    4.595    0.083    0.253    0.049   0    9.822    9.175    8.885    8.697    8.650    8.619    8.604 9999.000 9999.000   0.0591   0.0791    0.262    0.095    0.800    0.090    58.99    10.93    20.26     2.14
   98.8299036   21.2966905  192.1294126    6.1621262   1.512440    3.342    0.083    0.031    0.005   0    9.992    9.672    9.574    9.517    9.506 9999.000 9999.000 9999.000 9999.000   0.1396   0.0740   -0.176    0.098   -1.150    0.080    43.10     5.07     0.00     0.00
  100.0049573   -7.9141736  218.7070552   -6.1241782   1.604010    7.183    0.083    0.028    0.005   0   11.558   11.268   11.137   11.094   11.084 9999.000 9999.000 9999.000 9999.000   0.1055   0.0302   -0.203    0.042    0.464    0.042     0.00     0.00     0.00     0.00
  100.3806557   20.3316879  193.6508079    7.0271460  29.220000    4.338    0.121    0.174    0.031   0    7.185    6.309    5.971    5.950    5.959 9999.000 9999.000 9999.000 9999.000   0.3676   0.0501    0.293    0.093   -0.572    0.083    52.66     1.82     0.00     0.00
  100.3940641    7.9443315  204.7406881    1.4385792   1.288590    2.609    0.083    0.189    0.032   0   10.113    9.665    9.465    9.275    9.252 9999.000 9999.000 9999.000 9999.000   0.2912   0.0405   -0.881    0.078   -0.420    0.064    67.30     4.82     0.00     0.00
  100.4653634   -1.3349919  213.0289859   -2.7392601   2.798000    4.599    0.083    0.091    0.015   0   10.037    9.617    9.474    9.380    9.338 9999.000 9999.000 9999.000 9999.000   0.1122   0.0445   -0.148    0.076    0.721    0.067    54.59     4.47     8.92     1.58
  100.5399318  -12.6610861  223.2261262   -7.7637374   3.260700    4.923    0.083    0.048    0.009   0    9.882    9.500    9.332    9.269    9.270 9999.000 9999.000 9999.000 9999.000   0.1009   0.0490   -0.097    0.066    1.878    0.073   114.33     3.56     0.00     0.00
